ImageFile,FD,Contrast,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,end_instructions.keys,end_instructions.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,Fatigue.response,Fatigue.rt,key_resp_5.keys,key_resp_5.rt,n_objets.response,reaction_time.keys,vividness.response,vividness.rt,Flow01.response,Flow02.response,Flow03.response,Flow04.response,Flow05.response,Flow06.response,Flow07.response,Flow08.response,Flow09.response,Flow10.response,key_resp_2.keys,key_resp_2.rt,reaction_time.rt,key_resp_8.keys,key_resp_8.rt,key_resp_3.keys,key_resp_3.rt,Redondance_question.response,date,frameRate,expName,session,participant,
images/fcloud65-35_D1.5_7.tif,1.5,1,,,,,,,,,,,,,0,118,118,76,,,,,,,,,,,None,None,None,11.626,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud_D1.5_10.tif,1.5,0,,,,,,,,,,,,,0,119,119,31,,,,,,,,,,,None,None,None,20.068,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D1.7_9.tif,1.7,1,,,,,,,,,,,,,0,120,120,86,,,,,,,,,,,1,None,2,0.754,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud_D0.8_7.tif,0.8,0,,,,,,,,,,,,,0,121,121,0,,,,,,,,,,,1,None,5,1.118,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D1.2_10.tif,1.2,1,,,,,,,,,,,,,0,122,122,67,,,,,,,,,,,None,None,None,10.109,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud80-20_D1.4_10.tif,1.4,2,,,,,,,,,,,,,0,123,123,123,,,,,,,,,,,1,None,1,0.454,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud_D1.8_9.tif,1.8,0,,,,,,,,,,,,,0,124,124,42,,,,,,,,,,,None,None,None,9.193,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud_D1.7_8.tif,1.7,0,,,,,,,,,,,,,0,125,125,37,,,,,,,,,,,None,None,None,17.604,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud_D1.1_9.tif,1.1,0,,,,,,,,,,,,,0,126,126,14,,,,,,,,,,,None,None,None,25.962,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D1.9_9.tif,1.9,1,,,,,,,,,,,,,0,127,127,94,,,,,,,,,,,None,None,None,34.454,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud80-20_D1.5_8.tif,1.5,2,,,,,,,,,,,,,0,128,128,125,,,,,,,,,,,None,None,None,42.897,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud_D1.7_9.tif,1.7,0,,,,,,,,,,,,,0,129,129,38,,,,,,,,,,,2,None,3,0.854,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud_D1.3_10.tif,1.3,0,,,,,,,,,,,,,0,130,130,23,,,,,,,,,,,1,None,1,1.536,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud80-20_D1_10.tif,1.0,2,,,,,,,,,,,,,0,131,131,107,,,,,,,,,,,None,None,None,10.643,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D0.8_8.tif,0.8,1,,,,,,,,,,,,,0,132,132,49,,,,,,,,,,,None,None,None,19.019,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud80-20_D1_8.tif,1.0,2,,,,,,,,,,,,,0,133,133,105,,,,,,,,,,,None,None,None,27.578,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D1.2_8.tif,1.2,1,,,,,,,,,,,,,0,134,134,65,,,,,,,,,,,None,None,None,36.054,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud_D0.9_10.tif,0.9,0,,,,,,,,,,,,,0,135,135,7,,,,,,,,,,,None,None,None,44.484,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D0.9_10.tif,0.9,1,,,,,,,,,,,,,0,136,136,55,,,,,,,,,,,None,None,None,52.89,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud80-20_D1.8_9.tif,1.8,2,,,,,,,,,,,,,0,137,137,138,,,,,,,,,,,None,None,None,61.484,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud_D1.1_10.tif,1.1,0,,,,,,,,,,,,,0,138,138,15,,,,,,,,,,,None,None,None,69.939,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D1.2_7.tif,1.2,1,,,,,,,,,,,,,0,139,139,64,,,,,,,,,,,None,None,None,78.417,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud80-20_D0.8_10.tif,0.8,2,,,,,,,,,,,,,0,140,140,99,,,,,,,,,,,1,None,4,1.022,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud_D0.8_8.tif,0.8,0,,,,,,,,,,,,,0,141,141,1,,,,,,,,,,,None,None,None,10.161,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud_D1.3_8.tif,1.3,0,,,,,,,,,,,,,0,142,142,21,,,,,,,,,,,None,None,None,18.934,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud80-20_D1.2_7.tif,1.2,2,,,,,,,,,,,,,0,143,143,112,,,,,,,,,,,None,None,None,27.445,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
,,,,,,,,,,,,,,,,,,,,,,,,,6,17.845,,,,,,,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
