ImageFile,FD,Contrast,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,end_instructions.keys,end_instructions.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,Fatigue.response,Fatigue.rt,key_resp_5.keys,key_resp_5.rt,n_objets.response,reaction_time.keys,vividness.response,vividness.rt,reaction_time.rt,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,Flow01.response,Flow01.rt,Flow02.response,Flow02.rt,Flow03.response,Flow03.rt,Flow04.response,Flow04.rt,Flow05.response,Flow05.rt,Flow06.response,Flow06.rt,Flow07.response,Flow07.rt,Flow08.response,Flow08.rt,Flow09.response,Flow09.rt,Flow10.response,Flow10.rt,key_resp_3.keys,key_resp_3.rt,date,frameRate,expName,session,participant,
images/fcloud_D1.4_1.tif,1.4,0,,,,,0,81,81,18,,,,,,,,,,,,,,,,,,,1,space,5,0.785,3.37273160013,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud80-20_D1.9_3.tif,1.9,2,,,,,0,82,82,107,,,,,,,,,,,,,,,,,,,None,None,None,9.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud80-20_D1.5_3.tif,1.5,2,,,,,0,83,83,95,,,,,,,,,,,,,,,,,,,None,None,None,17.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud65-35_D1.5_3.tif,1.5,1,,,,,0,84,84,59,,,,,,,,,,,,,,,,,,,None,None,None,26.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud80-20_D1.7_2.tif,1.7,2,,,,,0,85,85,100,,,,,,,,,,,,,,,,,,,None,None,None,35.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud80-20_D1.3_1.tif,1.3,2,,,,,0,86,86,87,,,,,,,,,,,,,,,,,,,None,None,None,43.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud80-20_D1.7_1.tif,1.7,2,,,,,0,87,87,99,,,,,,,,,,,,,,,,,,,None,None,None,51.956,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud65-35_D1.1_3.tif,1.1,1,,,,,0,88,88,47,,,,,,,,,,,,,,,,,,,1,space,5,1.435,2.21187582056,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud65-35_D1.8_3.tif,1.8,1,,,,,0,89,89,68,,,,,,,,,,,,,,,,,,,None,None,None,10.695,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud65-35_D0.9_3.tif,0.9,1,,,,,0,90,90,41,,,,,,,,,,,,,,,,,,,None,None,None,19.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud80-20_D0.9_2.tif,0.9,2,,,,,0,91,91,76,,,,,,,,,,,,,,,,,,,None,None,None,27.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud65-35_D0.9_2.tif,0.9,1,,,,,0,92,92,40,,,,,,,,,,,,,,,,,,,None,None,None,35.822,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud65-35_D1.3_1.tif,1.3,1,,,,,0,93,93,51,,,,,,,,,,,,,,,,,,,None,None,None,44.413,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud_D1.4_2.tif,1.4,0,,,,,0,94,94,19,,,,,,,,,,,,,,,,,,,1,None,3,1.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud65-35_D1.3_2.tif,1.3,1,,,,,0,95,95,52,,,,,,,,,,,,,,,,,,,None,None,None,10.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud80-20_D0.8_1.tif,0.8,2,,,,,0,96,96,72,,,,,,,,,,,,,,,,,,,None,None,None,18.686,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud80-20_D0.8_3.tif,0.8,2,,,,,0,97,97,74,,,,,,,,,,,,,,,,,,,None,None,None,27.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud80-20_D1.3_3.tif,1.3,2,,,,,0,98,98,89,,,,,,,,,,,,,,,,,,,None,None,None,35.621,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud65-35_D1.6_2.tif,1.6,1,,,,,0,99,99,61,,,,,,,,,,,,,,,,,,,1,space,3,1.352,5.5305909483,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud80-20_D1.4_2.tif,1.4,2,,,,,0,100,100,91,,,,,,,,,,,,,,,,,,,None,None,None,10.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud80-20_D1_1.tif,1.0,2,,,,,0,101,101,78,,,,,,,,,,,,,,,,,,,None,None,None,18.986,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud65-35_D1.1_2.tif,1.1,1,,,,,0,102,102,46,,,,,,,,,,,,,,,,,,,None,None,None,27.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud80-20_D1_2.tif,1.0,2,,,,,0,103,103,79,,,,,,,,,,,,,,,,,,,None,None,None,35.871,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud80-20_D1.5_1.tif,1.5,2,,,,,0,104,104,93,,,,,,,,,,,,,,,,,,,1,space,4,2.134,3.26078463424,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud_D1.9_1.tif,1.9,0,,,,,0,105,105,33,,,,,,,,,,,,,,,,,,,None,None,None,10.993,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud80-20_D1.9_2.tif,1.9,2,,,,,0,106,106,106,,,,,,,,,,,,,,,,,,,None,None,None,19.937,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud80-20_D1.5_2.tif,1.5,2,,,,,0,107,107,94,,,,,,,,,,,,,,,,,,,None,None,None,28.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,54.0708852144,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
,,,,,,,,,,,,,,,,,,,,,,,,,6,12.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,12.152,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5.182,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4.382,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5.349,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4.616,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5.798,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3.967,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3.267,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2.867,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.55,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,23.3641725706,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud80-20_D1.4_4.tif,1.4,2,,,,,,,,,0,0,0,90,,,,,,,,,,,,,,,None,None,None,184.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud_D1.5_5.tif,1.5,0,,,,,,,,,0,1,1,22,,,,,,,,,,,,,,,1,space,2,1.234,6.15300049249,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud65-35_D1.7_4.tif,1.7,1,,,,,,,,,0,2,2,63,,,,,,,,,,,,,,,None,None,None,10.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud_D1_4.tif,1.0,0,,,,,,,,,0,3,3,6,,,,,,,,,,,,,,,None,None,None,19.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud65-35_D1.6_6.tif,1.6,1,,,,,,,,,0,4,4,62,,,,,,,,,,,,,,,1,None,3,0.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud80-20_D1.9_6.tif,1.9,2,,,,,,,,,0,5,5,107,,,,,,,,,,,,,,,None,None,None,9.441,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud_D0.8_4.tif,0.8,0,,,,,,,,,0,6,6,0,,,,,,,,,,,,,,,None,None,None,18.753,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud80-20_D1.3_5.tif,1.3,2,,,,,,,,,0,7,7,88,,,,,,,,,,,,,,,None,None,None,27.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud80-20_D1.3_4.tif,1.3,2,,,,,,,,,0,8,8,87,,,,,,,,,,,,,,,None,None,None,36.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud80-20_D1.7_6.tif,1.7,2,,,,,,,,,0,9,9,101,,,,,,,,,,,,,,,None,None,None,44.679,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud_D1.2_4.tif,1.2,0,,,,,,,,,0,10,10,12,,,,,,,,,,,,,,,1,None,3,0.886,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud_D0.9_6.tif,0.9,0,,,,,,,,,0,11,11,5,,,,,,,,,,,,,,,None,None,None,10.159,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud65-35_D1.7_6.tif,1.7,1,,,,,,,,,0,12,12,65,,,,,,,,,,,,,,,None,None,None,18.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud80-20_D0.8_5.tif,0.8,2,,,,,,,,,0,13,13,73,,,,,,,,,,,,,,,None,None,None,27.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud_D1.2_5.tif,1.2,0,,,,,,,,,0,14,14,13,,,,,,,,,,,,,,,None,None,None,35.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud_D0.9_5.tif,0.9,0,,,,,,,,,0,15,15,4,,,,,,,,,,,,,,,None,None,None,43.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud65-35_D1_5.tif,1.0,1,,,,,,,,,0,16,16,43,,,,,,,,,,,,,,,None,None,None,52.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud80-20_D1.2_4.tif,1.2,2,,,,,,,,,0,17,17,84,,,,,,,,,,,,,,,None,None,None,60.933,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud80-20_D1.5_5.tif,1.5,2,,,,,,,,,0,18,18,94,,,,,,,,,,,,,,,None,None,None,69.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud_D0.9_4.tif,0.9,0,,,,,,,,,0,19,19,3,,,,,,,,,,,,,,,1,space,5,0.769,5.84607677732,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud80-20_D1.7_5.tif,1.7,2,,,,,,,,,0,20,20,100,,,,,,,,,,,,,,,None,None,None,10.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud80-20_D1.9_4.tif,1.9,2,,,,,,,,,0,21,21,105,,,,,,,,,,,,,,,None,None,None,18.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud_D1.9_6.tif,1.9,0,,,,,,,,,0,22,22,35,,,,,,,,,,,,,,,None,None,None,26.877,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud80-20_D1.8_4.tif,1.8,2,,,,,,,,,0,23,23,102,,,,,,,,,,,,,,,None,None,None,35.219,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud_D0.8_5.tif,0.8,0,,,,,,,,,0,24,24,1,,,,,,,,,,,,,,,None,None,None,43.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud80-20_D1.5_4.tif,1.5,2,,,,,,,,,0,25,25,93,,,,,,,,,,,,,,,None,None,None,52.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud65-35_D1.5_4.tif,1.5,1,,,,,,,,,0,26,26,57,,,,,,,,,,,,,,,1,space,4,0.952,5.34153355192,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud65-35_D1.2_5.tif,1.2,1,,,,,,,,,0,27,27,49,,,,,,,,,,,,,,,None,None,None,9.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud_D1.9_5.tif,1.9,0,,,,,,,,,0,28,28,34,,,,,,,,,,,,,,,None,None,None,17.871,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud65-35_D1.3_6.tif,1.3,1,,,,,,,,,0,29,29,53,,,,,,,,,,,,,,,None,None,None,26.347,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud65-35_D1.1_4.tif,1.1,1,,,,,,,,,0,30,30,45,,,,,,,,,,,,,,,None,None,None,34.973,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud_D1.9_4.tif,1.9,0,,,,,,,,,0,31,31,33,,,,,,,,,,,,,,,1,None,3,1.702,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud65-35_D1.3_4.tif,1.3,1,,,,,,,,,0,32,32,51,,,,,,,,,,,,,,,1,None,3,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud65-35_D1.5_5.tif,1.5,1,,,,,,,,,0,33,33,58,,,,,,,,,,,,,,,None,None,None,9.841,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud_D1.3_4.tif,1.3,0,,,,,,,,,0,34,34,15,,,,,,,,,,,,,,,None,None,None,18.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud80-20_D1.1_6.tif,1.1,2,,,,,,,,,0,35,35,83,,,,,,,,,,,,,,,None,None,None,27.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud65-35_D0.8_4.tif,0.8,1,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,None,None,None,35.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud65-35_D1.2_6.tif,1.2,1,,,,,,,,,0,37,37,50,,,,,,,,,,,,,,,1,space,4,0.636,7.69261260648,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud_D1.7_4.tif,1.7,0,,,,,,,,,0,38,38,27,,,,,,,,,,,,,,,None,None,None,9.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud80-20_D1.6_5.tif,1.6,2,,,,,,,,,0,39,39,97,,,,,,,,,,,,,,,None,None,None,17.803,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud65-35_D1.5_6.tif,1.5,1,,,,,,,,,0,40,40,59,,,,,,,,,,,,,,,None,None,None,26.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud_D1.1_4.tif,1.1,0,,,,,,,,,0,41,41,9,,,,,,,,,,,,,,,None,None,None,34.838,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud80-20_D0.9_6.tif,0.9,2,,,,,,,,,0,42,42,77,,,,,,,,,,,,,,,None,None,None,43.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud80-20_D1.4_6.tif,1.4,2,,,,,,,,,0,43,43,92,,,,,,,,,,,,,,,None,None,None,51.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud65-35_D1.6_5.tif,1.6,1,,,,,,,,,0,44,44,61,,,,,,,,,,,,,,,None,None,None,60.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud65-35_D1.6_4.tif,1.6,1,,,,,,,,,0,45,45,60,,,,,,,,,,,,,,,None,None,None,68.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud_D1.8_5.tif,1.8,0,,,,,,,,,0,46,46,31,,,,,,,,,,,,,,,1,None,4,0.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud_D1.1_6.tif,1.1,0,,,,,,,,,0,47,47,11,,,,,,,,,,,,,,,None,None,None,9.644,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud80-20_D1.9_5.tif,1.9,2,,,,,,,,,0,48,48,106,,,,,,,,,,,,,,,None,None,None,18.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud_D1.2_6.tif,1.2,0,,,,,,,,,0,49,49,14,,,,,,,,,,,,,,,None,None,None,26.596,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud80-20_D1.5_6.tif,1.5,2,,,,,,,,,0,50,50,95,,,,,,,,,,,,,,,None,None,None,35.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud_D1.6_4.tif,1.6,0,,,,,,,,,0,51,51,24,,,,,,,,,,,,,,,1,space,4,0.734,2.7107500383,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud65-35_D1.8_4.tif,1.8,1,,,,,,,,,0,52,52,66,,,,,,,,,,,,,,,None,None,None,9.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud65-35_D1.8_6.tif,1.8,1,,,,,,,,,0,53,53,68,,,,,,,,,,,,,,,None,space,None,19.236,8.23156467284,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud80-20_D0.9_4.tif,0.9,2,,,,,,,,,0,54,54,75,,,,,,,,,,,,,,,None,None,None,27.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud65-35_D0.8_6.tif,0.8,1,,,,,,,,,0,55,55,38,,,,,,,,,,,,,,,None,None,None,36.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud80-20_D1.8_6.tif,1.8,2,,,,,,,,,0,56,56,104,,,,,,,,,,,,,,,None,None,None,44.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud80-20_D1.2_5.tif,1.2,2,,,,,,,,,0,57,57,85,,,,,,,,,,,,,,,None,None,None,53.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud65-35_D1.9_6.tif,1.9,1,,,,,,,,,0,58,58,71,,,,,,,,,,,,,,,None,None,None,61.895,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud_D1.8_6.tif,1.8,0,,,,,,,,,0,59,59,32,,,,,,,,,,,,,,,1,space,5,3.485,2.06445180572,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud65-35_D1.2_4.tif,1.2,1,,,,,,,,,0,60,60,48,,,,,,,,,,,,,,,None,None,None,12.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
images/fcloud65-35_D0.9_5.tif,0.9,1,,,,,,,,,0,61,61,40,,,,,,,,,,,,,,,None,None,None,20.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1608,60.50555193460508,Cloud_Experiment_FR_REAL,001,09,
