ImageFile,FD,Contrast,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,end_instructions.keys,end_instructions.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,Fatigue.response,Fatigue.rt,key_resp_5.keys,key_resp_5.rt,n_objets.response,reaction_time.keys,vividness.response,vividness.rt,reaction_time.rt,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,Flow01.response,Flow01.rt,Flow02.response,Flow02.rt,Flow03.response,Flow03.rt,Flow04.response,Flow04.rt,Flow05.response,Flow05.rt,Flow06.response,Flow06.rt,Flow07.response,Flow07.rt,Flow08.response,Flow08.rt,Flow09.response,Flow09.rt,Flow10.response,Flow10.rt,key_resp_3.keys,key_resp_3.rt,date,frameRate,expName,session,participant,
images/fcloud_D1.1_8.tif,1.1,0,,,,,,,,,,,,,0,101,101,13,,,,,,,,,,,2,space,4,1.569,4.1505515305,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1.3_9.tif,1.3,0,,,,,,,,,,,,,0,102,102,22,,,,,,,,,,,2,space,2,1.735,2.30096632213,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1.9_7.tif,1.9,2,,,,,,,,,,,,,0,103,103,140,,,,,,,,,,,None,None,None,10.943,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1.6_10.tif,1.6,0,,,,,,,,,,,,,0,104,104,35,,,,,,,,,,,3,space,2,3.166,5.79120337387,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1.5_10.tif,1.5,0,,,,,,,,,,,,,0,105,105,31,,,,,,,,,,,4,space,4,0.952,1.04713172271,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1.3_10.tif,1.3,2,,,,,,,,,,,,,0,106,106,119,,,,,,,,,,,None,None,None,10.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D1.6_8.tif,1.6,1,,,,,,,,,,,,,0,107,107,81,,,,,,,,,,,2,space,1,1.468,1.8902398276,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1.3_8.tif,1.3,0,,,,,,,,,,,,,0,108,108,21,,,,,,,,,,,3,space,3,2.003,1.35125846008,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D0.8_8.tif,0.8,2,,,,,,,,,,,,,0,109,109,97,,,,,,,,,,,1,space,2,1.517,6.01123314796,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1.5_8.tif,1.5,0,,,,,,,,,,,,,0,110,110,29,,,,,,,,,,,2,space,3,0.769,1.26349730685,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1_9.tif,1.0,0,,,,,,,,,,,,,0,111,111,10,,,,,,,,,,,4,space,4,1.069,2.07227008083,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D1.8_8.tif,1.8,1,,,,,,,,,,,,,0,112,112,89,,,,,,,,,,,1,None,1,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1.2_9.tif,1.2,0,,,,,,,,,,,,,0,113,113,18,,,,,,,,,,,1,space,1,0.604,7.01645955356,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D0.9_10.tif,0.9,0,,,,,,,,,,,,,0,114,114,7,,,,,,,,,,,2,space,3,2.67,2.41859514712,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D0.8_7.tif,0.8,1,,,,,,,,,,,,,0,115,115,48,,,,,,,,,,,2,space,1,1.153,2.73605700672,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1.6_7.tif,1.6,2,,,,,,,,,,,,,0,116,116,128,,,,,,,,,,,3,space,1,0.619,2.4047788686,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D1.2_7.tif,1.2,1,,,,,,,,,,,,,0,117,117,64,,,,,,,,,,,2,space,3,0.935,5.85983959402,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1.9_7.tif,1.9,0,,,,,,,,,,,,,0,118,118,44,,,,,,,,,,,1,space,2,0.752,4.62412649064,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1.2_8.tif,1.2,2,,,,,,,,,,,,,0,119,119,113,,,,,,,,,,,1,space,2,1.617,7.48115985389,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1_8.tif,1.0,2,,,,,,,,,,,,,0,120,120,105,,,,,,,,,,,1,space,1,0.685,7.50556979488,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D0.9_7.tif,0.9,1,,,,,,,,,,,,,0,121,121,52,,,,,,,,,,,2,space,2,2.835,1.78284893854,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D1.4_8.tif,1.4,1,,,,,,,,,,,,,0,122,122,73,,,,,,,,,,,1,space,2,1.302,3.70242593228,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1.9_9.tif,1.9,2,,,,,,,,,,,,,0,123,123,142,,,,,,,,,,,None,None,None,11.559,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1.3_7.tif,1.3,2,,,,,,,,,,,,,0,124,124,116,,,,,,,,,,,1,None,2,1.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1.3_9.tif,1.3,2,,,,,,,,,,,,,0,125,125,118,,,,,,,,,,,None,None,None,11.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1.9_8.tif,1.9,2,,,,,,,,,,,,,0,126,126,141,,,,,,,,,,,None,None,None,20.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1.5_7.tif,1.5,0,,,,,,,,,,,,,0,127,127,28,,,,,,,,,,,2,space,2,0.653,3.38117496713,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1.3_8.tif,1.3,2,,,,,,,,,,,,,0,128,128,117,,,,,,,,,,,None,None,None,10.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D1_8.tif,1.0,1,,,,,,,,,,,,,0,129,129,57,,,,,,,,,,,1,space,2,0.885,2.98318986036,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1.9_8.tif,1.9,0,,,,,,,,,,,,,0,130,130,45,,,,,,,,,,,None,None,None,10.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D1.7_8.tif,1.7,1,,,,,,,,,,,,,0,131,131,85,,,,,,,,,,,2,space,2,3.119,4.02591304024,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1.2_8.tif,1.2,0,,,,,,,,,,,,,0,132,132,17,,,,,,,,,,,3,space,3,1.183,1.80006569633,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D0.8_9.tif,0.8,1,,,,,,,,,,,,,0,133,133,50,,,,,,,,,,,2,space,1,0.486,6.59264879604,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1.8_9.tif,1.8,0,,,,,,,,,,,,,0,134,134,42,,,,,,,,,,,2,space,2,1.835,4.2757292653,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D1.2_8.tif,1.2,1,,,,,,,,,,,,,0,135,135,65,,,,,,,,,,,1,space,1,2.135,5.2619839265,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1.8_8.tif,1.8,0,,,,,,,,,,,,,0,136,136,41,,,,,,,,,,,2,space,1,1.102,2.04591752283,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1.6_8.tif,1.6,2,,,,,,,,,,,,,0,137,137,129,,,,,,,,,,,None,None,None,11.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1.2_10.tif,1.2,0,,,,,,,,,,,,,0,138,138,19,,,,,,,,,,,2,space,3,1.002,2.03866882159,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1.9_9.tif,1.9,0,,,,,,,,,,,,,0,139,139,46,,,,,,,,,,,None,None,None,9.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1.7_8.tif,1.7,0,,,,,,,,,,,,,0,140,140,37,,,,,,,,,,,None,None,None,18.734,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D1.4_7.tif,1.4,1,,,,,,,,,,,,,0,141,141,72,,,,,,,,,,,1,space,1,0.603,4.05598427812,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1.4_9.tif,1.4,0,,,,,,,,,,,,,0,142,142,26,,,,,,,,,,,2,space,2,1.619,1.53053748648,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D1.6_10.tif,1.6,1,,,,,,,,,,,,,0,143,143,83,,,,,,,,,,,1,None,1,0.635,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
,,,,,,,,,,,,,,,,,,,,,,,,,6,7.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
